"id_str","created_at","text"
"1073520263931801602","2018-12-14 10:09:10","@PavolSkulavik Make time ;)"
"1073473426076053506","2018-12-14 07:03:03","Free @PacktPub ebook of the day: Applied Network Security - https://t.co/plr4ib8Vnc"
"1073252341854453761","2018-12-13 16:24:33","Learn Python by Coding for Yourself https://t.co/1AjN4IWEIr #Python #Learning #Programming https://t.co/NKeF5mHKq3"
"1073210821042466816","2018-12-13 13:39:33","5 cool things you can do with itertools https://t.co/hcJmaNftM1 #Python #Tricks #Itertools https://t.co/IN4COvcWBC"
"1073161946273382400","2018-12-13 10:25:21","RT @pybites: ""When Bob and I brainstorm ideas for the code challenges, we generally settle on a topic that we’re not entirely comfortable w…"
"1073161891311165440","2018-12-13 10:25:07","RT @ric70x7: Day 3: #100DaysOfCode - Datetimes / D3. I decided to share this piece of code I have been working on lately and which uses to…"
"1073161859933630464","2018-12-13 10:25:00","RT @smilodon25: Day 77: #100DaysOfCode progress: today I worked on Getting Started with Python Flask / D2 (practice) https://t.co/slrnGh3Jw…"
"1073161840652369921","2018-12-13 10:24:55","RT @KiUsedSplash: Day 14: #100DaysOfCode Finally finished pytest /  D1 (lectures)! It was hard, but I also learned a ton of new things, lik…"
"1073161664093147136","2018-12-13 10:24:13","RT @AJ_AIT: YEAH!!! I just cracked Bite of Py 5. Parse a list of names - on behalf of @pybites I Challenge You!  https://t.co/c53CMMoSiq #P…"
"1073161648205119489","2018-12-13 10:24:09","RT @standupdev: Simple REPL examples in #Python and a Dialogue class for testing them with @pytestdotorg: https://t.co/lCgkMUnFlF cc. @bria…"
"1073161632992366592","2018-12-13 10:24:06","RT @pybites: ""capfd was an important technique to know about ... some exercises lend themselves better to have the user print to the consol…"
"1073111036809465856","2018-12-13 07:03:03","Free @PacktPub ebook of the day: Industrial Cybersecurity - https://t.co/plr4ib8Vnc"
"1072943156650500096","2018-12-12 19:55:57","RT @treyhunner: ""This object-oriented approach to making an iterator is cool, but it's not the usual way that Python programmers make itera…"
"1072943003843641345","2018-12-12 19:55:21","@_juliansequeira ""now is better than never"""
"1072942914672754689","2018-12-12 19:54:59","@jmwatt3 @TalkPython @pybites @mkennedy @wsv3000 Really enjoyed this, great conversation/ lots of good insights, thanks!"
"1072942588464902144","2018-12-12 19:53:42","RT @python_tip: #pythontip from @fabridamicelliSo you think you know #Python? You'll still learn from @__mharrison__ 's Illustrated Guide…"
"1072839480221073408","2018-12-12 13:03:59","RT @DataSciGuide: Data Science from Scratch: First Principles with Pythonhttps://t.co/2hyknbDqpt"
"1072839086468186113","2018-12-12 13:02:25","@ArcadeChalky @pybites @TalkPython welcome to the challenge"
"1072839055581302784","2018-12-12 13:02:17","@Rache1H @pybites @TalkPython nice"
"1072839029215948801","2018-12-12 13:02:11","RT @Rache1H: Day 12: #100DaysOfCode progress: today I worked on Testing your code with pytest / D3 (more coding). Used db testing example f…"
"1072839012988215296","2018-12-12 13:02:07","RT @ArcadeChalky: Day 1: #100DaysOfCode progress: today I worked on Playing with Datetimes / D1 (lectures) https://t.co/HcPdqH1e42 #Python…"
"1072838981862260736","2018-12-12 13:02:00","@fisheranalytics @pybites @TalkPython 11 more days, hang in there!"
"1072838948668481536","2018-12-12 13:01:52","RT @fisheranalytics: Day 89: #100DaysOfCode progress: today I worked on Home Inventory App / D2 (practice) https://t.co/bNEzYCegE5 #Python…"
"1072838924429639680","2018-12-12 13:01:46","Want to teach kids creativity and problem-solving? Don’t teach them JavaScript: https://t.co/oOiubXlN2h via @slate"
"1072835702734446593","2018-12-12 12:48:58","@clamytoe that's a nice realization though, to always be able to learn more and do things better :)"
